sexe	preusuel	annais	nombre
1	ACHRAFE	XXXX	25
1	ACHREF	1989	5
1	ACHREF	2004	4
1	ACHREF	2008	4
1	ACHREF	XXXX	35
1	ACIL	1999	3
1	ACIL	2002	3
1	ACIL	2004	4
1	ACIL	2005	8
1	ACIL	2006	3
1	ACIL	2007	3
1	ACIL	2009	8
1	ACIL	2010	5
1	ACIL	2011	3
1	ACIL	2012	5
1	ACIL	2013	7
1	ACIL	2014	6
1	ACIL	2015	9
1	ACIL	2016	10
1	ACIL	2017	5
1	ACIL	XXXX	13
1	ACYL	2009	6
1	ACYL	2010	3
1	ACYL	2013	5
1	ACYL	2017	3
1	ACYL	XXXX	24
1	ADA	2005	3
1	ADA	2006	3
1	ADA	2007	5
1	ADA	2008	5
1	ADA	2009	7
1	ADA	2010	6
1	ADA	2011	3
1	ADA	2013	3
1	ADA	2014	3
1	ADA	2017	3
1	ADA	XXXX	25
1	ADAEL	XXXX	21
1	ADAL	XXXX	26
1	ADALBERT	1900	7
1	ADALBERT	1901	12
1	ADALBERT	1902	14
1	ADALBERT	1903	10
1	ADALBERT	1904	10
1	ADALBERT	1905	7
1	ADALBERT	1906	9
1	ADALBERT	1907	14
1	ADALBERT	1908	12
1	ADALBERT	1909	5
1	ADALBERT	1910	19
1	ADALBERT	1911	20
1	ADALBERT	1912	23
1	ADALBERT	1913	18
1	ADALBERT	1914	18
1	ADALBERT	1915	11
1	ADALBERT	1916	8
1	ADALBERT	1917	7
1	ADALBERT	1918	5
1	ADALBERT	1919	4
1	ADALBERT	1920	11
1	ADALBERT	1921	14
1	ADALBERT	1922	5
1	ADALBERT	1923	11
1	ADALBERT	1924	7
1	ADALBERT	1925	7
1	ADALBERT	1926	10
1	ADALBERT	1927	8
1	ADALBERT	1928	6
1	ADALBERT	1929	7
1	ADALBERT	1930	7
1	ADALBERT	1931	6
1	ADALBERT	1932	6
1	ADALBERT	1933	5
1	ADALBERT	1934	6
1	ADALBERT	1935	6
1	ADALBERT	1936	4
1	ADALBERT	1937	3
1	ADALBERT	1938	6
1	ADALBERT	1939	6
1	ADALBERT	1940	4
1	ADALBERT	1941	9
1	ADALBERT	1943	7
1	ADALBERT	1946	4
1	ADALBERT	1949	3
1	ADALBERT	1956	5
1	ADALBERT	2003	3
1	ADALBERT	XXXX	44
1	ADAM	1900	20
1	ADAM	1901	11
1	ADAM	1902	16
1	ADAM	1903	14
1	ADAM	1904	18
1	ADAM	1905	24
1	ADAM	1906	20
1	ADAM	1907	16
1	ADAM	1908	17
1	ADAM	1909	22
1	ADAM	1910	18
1	ADAM	1911	11
1	ADAM	1912	20
1	ADAM	1913	25
1	ADAM	1914	12
1	ADAM	1915	8
1	ADAM	1916	14
1	ADAM	1917	7
1	ADAM	1918	10
1	ADAM	1919	9
1	ADAM	1920	13
1	ADAM	1921	9
1	ADAM	1922	15
1	ADAM	1923	13
1	ADAM	1924	30
1	ADAM	1925	23
1	ADAM	1926	29
1	ADAM	1927	21
1	ADAM	1928	20
1	ADAM	1929	25
1	ADAM	1930	41
1	ADAM	1931	45
1	ADAM	1932	37
1	ADAM	1933	32
1	ADAM	1934	26
1	ADAM	1935	18
1	ADAM	1936	12
1	ADAM	1937	15
1	ADAM	1938	18
1	ADAM	1939	12
1	ADAM	1940	12
1	ADAM	1941	9
1	ADAM	1942	11
1	ADAM	1943	10
1	ADAM	1944	9
1	ADAM	1945	9
1	ADAM	1946	11
1	ADAM	1947	11
1	ADAM	1948	7
1	ADAM	1949	10
1	ADAM	1950	10
1	ADAM	1951	13
1	ADAM	1952	5
1	ADAM	1953	8
1	ADAM	1954	10
1	ADAM	1955	6
1	ADAM	1956	8
1	ADAM	1957	6
1	ADAM	1958	9
1	ADAM	1959	6
1	ADAM	1960	8
1	ADAM	1961	9
1	ADAM	1962	9
1	ADAM	1963	8
1	ADAM	1964	6
1	ADAM	1965	29
1	ADAM	1966	25
1	ADAM	1967	22
1	ADAM	1968	25
1	ADAM	1969	14
1	ADAM	1970	21
1	ADAM	1971	26
1	ADAM	1972	20
1	ADAM	1973	29
1	ADAM	1974	29
1	ADAM	1975	22
1	ADAM	1976	22
1	ADAM	1977	35
1	ADAM	1978	22
1	ADAM	1979	25
1	ADAM	1980	29
1	ADAM	1981	41
1	ADAM	1982	42
1	ADAM	1983	24
1	ADAM	1984	59
1	ADAM	1985	117
1	ADAM	1986	107
1	ADAM	1987	107
1	ADAM	1988	157
1	ADAM	1989	154
1	ADAM	1990	178
1	ADAM	1991	231
1	ADAM	1992	240
1	ADAM	1993	301
1	ADAM	1994	357
1	ADAM	1995	425
1	ADAM	1996	554
1	ADAM	1997	510
1	ADAM	1998	596
1	ADAM	1999	721
1	ADAM	2000	831
1	ADAM	2001	926
1	ADAM	2002	1109
1	ADAM	2003	1283
1	ADAM	2004	1591
1	ADAM	2005	1881
1	ADAM	2006	2338
1	ADAM	2007	2761
1	ADAM	2008	3130
1	ADAM	2009	3266
1	ADAM	2010	3419
1	ADAM	2011	3654
1	ADAM	2012	4147
1	ADAM	2013	4384
1	ADAM	2014	4549
1	ADAM	2015	4528
1	ADAM	2016	4658
1	ADAM	2017	4172
1	ADAM'S	2011	3
1	ADAM'S	XXXX	21
1	ADAMA	1974	6
1	ADAMA	1975	11
1	ADAMA	1976	8
1	ADAMA	1977	9
1	ADAMA	1978	16
1	ADAMA	1979	12
1	ADAMA	1980	22
1	ADAMA	1981	28
1	ADAMA	1982	25
1	ADAMA	1983	39
1	ADAMA	1984	32
1	ADAMA	1985	40
1	ADAMA	1986	38
1	ADAMA	1987	53
1	ADAMA	1988	41
1	ADAMA	1989	44
1	ADAMA	1990	40
1	ADAMA	1991	57
1	ADAMA	1992	47
1	ADAMA	1993	46
1	ADAMA	1994	47
1	ADAMA	1995	39
1	ADAMA	1996	47
1	ADAMA	1997	35
1	ADAMA	1998	37
1	ADAMA	1999	45
1	ADAMA	2000	52
1	ADAMA	2001	62
1	ADAMA	2002	60
1	ADAMA	2003	57
1	ADAMA	2004	65
1	ADAMA	2005	65
1	ADAMA	2006	63
1	ADAMA	2007	63
1	ADAMA	2008	84
1	ADAMA	2009	77
1	ADAMA	2010	95
1	ADAMA	2011	64
1	ADAMA	2012	84
1	ADAMA	2013	74
1	ADAMA	2014	66
1	ADAMA	2015	93
1	ADAMA	2016	82
1	ADAMA	2017	95
1	ADAMA	XXXX	13
1	ADAME	1986	3
1	ADAME	1988	4
1	ADAME	1989	3
1	ADAME	1990	4
1	ADAME	1991	3
1	ADAME	1992	5
1	ADAME	1993	5
1	ADAME	1994	9
1	ADAME	1995	7
1	ADAME	1996	8
1	ADAME	1997	9
1	ADAME	1998	16
1	ADAME	1999	23
1	ADAME	2000	20
1	ADAME	2001	25
1	ADAME	2002	39
1	ADAME	2003	48
1	ADAME	2004	64
1	ADAME	2005	81
1	ADAME	2006	77
1	ADAME	2007	122
1	ADAME	2008	117
1	ADAME	2009	144
1	ADAME	2010	116
1	ADAME	2011	120
1	ADAME	2012	110
1	ADAME	2013	101
1	ADAME	2014	78
1	ADAME	2015	74
1	ADAME	2016	63
1	ADAME	2017	47
1	ADAME	XXXX	15
1	ADAMM	2003	3
1	ADAMM	2005	3
1	ADAMM	2016	4
1	ADAMM	XXXX	20
1	ADAMO	1966	6
1	ADAMO	1967	6
1	ADAMO	1968	5
1	ADAMO	1969	6
1	ADAMO	1970	3
1	ADAMO	1971	4
1	ADAMO	1972	7
1	ADAMO	2017	4
1	ADAMO	XXXX	41
1	ADAMS	1975	3
1	ADAMS	1982	7
1	ADAMS	1983	7
1	ADAMS	1984	3
1	ADAMS	1985	4
1	ADAMS	1987	4
1	ADAMS	1988	3
1	ADAMS	1989	3
1	ADAMS	1990	6
1	ADAMS	1991	8
1	ADAMS	1992	6
1	ADAMS	1993	7
1	ADAMS	1994	7
1	ADAMS	1995	8
1	ADAMS	1996	4
1	ADAMS	1997	5
1	ADAMS	1998	8
1	ADAMS	2000	4
1	ADAMS	2002	3
1	ADAMS	2003	3
1	ADAMS	2004	5
1	ADAMS	2005	9
1	ADAMS	2006	3
1	ADAMS	2007	4
1	ADAMS	2009	7
1	ADAMS	2010	7
1	ADAMS	2011	9
1	ADAMS	2012	8
1	ADAMS	2014	8
1	ADAMS	2015	8
1	ADAMS	2016	6
1	ADAMS	2017	15
1	ADAMS	XXXX	26
1	ADAN	1993	6
1	ADAN	1994	8
1	ADAN	1995	4
1	ADAN	1996	8
1	ADAN	1997	3
1	ADAN	1998	8
1	ADAN	1999	11
1	ADAN	2000	18
1	ADAN	2001	15
1	ADAN	2002	18
1	ADAN	2003	21
1	ADAN	2004	32
1	ADAN	2005	40
1	ADAN	2006	39
1	ADAN	2007	59
1	ADAN	2008	44
1	ADAN	2009	56
1	ADAN	2010	63
1	ADAN	2011	64
1	ADAN	2012	80
1	ADAN	2013	87
1	ADAN	2014	93
1	ADAN	2015	67
1	ADAN	2016	67
1	ADAN	2017	62
1	ADAN	XXXX	20
1	ADANE	2006	3
1	ADANE	2009	3
1	ADANE	2010	3
1	ADANE	2011	3
1	ADANE	2012	4
1	ADANE	2013	7
1	ADANE	2014	7
1	ADANE	2015	6
1	ADANE	2016	5
1	ADANE	XXXX	10
1	ADAO	1964	3
1	ADAO	1969	3
1	ADAO	1970	5
1	ADAO	1971	6
1	ADAO	1973	5
1	ADAO	1974	5
1	ADAO	1975	7
1	ADAO	1977	3
1	ADAO	1978	3
1	ADAO	2008	4
1	ADAO	2010	3
1	ADAO	2011	4
1	ADAO	2012	3
1	ADAO	2013	3
1	ADAO	2014	3
1	ADAO	2016	6
1	ADAO	2017	4
1	ADAO	XXXX	29
1	ADAR	1995	3
1	ADAR	1999	4
1	ADAR	2002	3
1	ADAR	2005	4
1	ADAR	2006	5
1	ADAR	2007	7
1	ADAR	2008	6
1	ADAR	2009	10
1	ADAR	2010	5
1	ADAR	2011	14
1	ADAR	2012	9
1	ADAR	2013	7
1	ADAR	2014	9
1	ADAR	2015	9
1	ADAR	2016	13
1	ADAR	2017	19
1	ADAR	XXXX	9
1	ADDA	1958	4
1	ADDA	1959	3
1	ADDA	1961	3
1	ADDA	1962	3
1	ADDA	1963	3
1	ADDA	1965	4
1	ADDA	1966	6
1	ADDA	1967	4
1	ADDA	1968	6
1	ADDA	1969	4
1	ADDA	1971	5
1	ADDA	1972	4
1	ADDA	1974	4
1	ADDA	1975	3
1	ADDA	1976	4
1	ADDA	1977	7
1	ADDA	1978	4
1	ADDA	1979	5
1	ADDA	1980	4
1	ADDA	1982	4
1	ADDA	1984	3
1	ADDA	1985	4
1	ADDA	1986	3
1	ADDA	1990	4
1	ADDA	1993	3
1	ADDA	1994	3
1	ADDA	1997	4
1	ADDA	1999	3
1	ADDA	2000	4
1	ADDA	2001	4
1	ADDA	2002	4
1	ADDA	2004	3
1	ADDA	2005	4
1	ADDA	2011	5
1	ADDA	2013	4
1	ADDA	2014	3
1	ADDA	2016	4
1	ADDA	XXXX	37
1	ADDAM	2005	3
1	ADDAM	2007	3
1	ADDAM	2015	3
1	ADDAM	2017	4
1	ADDAM	XXXX	20
1	ADDEL	1979	3
1	ADDEL	1980	3
1	ADDEL	1989	3
1	ADDEL	XXXX	23
1	ADDIL	1978	3
1	ADDIL	1980	5
1	ADDIL	1982	4
1	ADDIL	XXXX	23
1	ADDISON	2001	5
1	ADDISON	2006	3
1	ADDISON	2007	4
1	ADDISON	2012	5
1	ADDISON	XXXX	22
1	ADDY	1972	3
1	ADDY	XXXX	24
1	ADEEL	1985	4
1	ADEEL	1987	3
1	ADEEL	1990	3
1	ADEEL	XXXX	22
1	ADEL	1962	4
1	ADEL	1963	6
1	ADEL	1964	7
1	ADEL	1965	4
1	ADEL	1966	7
1	ADEL	1967	18
1	ADEL	1968	16
1	ADEL	1969	22
1	ADEL	1970	23
1	ADEL	1971	40
1	ADEL	1972	51
1	ADEL	1973	58
1	ADEL	1974	60
1	ADEL	1975	60
1	ADEL	1976	74
1	ADEL	1977	88
1	ADEL	1978	95
1	ADEL	1979	103
1	ADEL	1980	111
1	ADEL	1981	108
1	ADEL	1982	114
1	ADEL	1983	101
1	ADEL	1984	84
1	ADEL	1985	94
1	ADEL	1986	84
1	ADEL	1987	86
1	ADEL	1988	107
1	ADEL	1989	109
1	ADEL	1990	103
1	ADEL	1991	103
1	ADEL	1992	117
1	ADEL	1993	117
1	ADEL	1994	130
1	ADEL	1995	168
1	ADEL	1996	165
1	ADEL	1997	271
1	ADEL	1998	365
1	ADEL	1999	295
1	ADEL	2000	282
1	ADEL	2001	274
1	ADEL	2002	229
1	ADEL	2003	245
1	ADEL	2004	234
1	ADEL	2005	237
1	ADEL	2006	264
1	ADEL	2007	246
1	ADEL	2008	243
1	ADEL	2009	228
1	ADEL	2010	222
1	ADEL	2011	212
1	ADEL	2012	263
1	ADEL	2013	278
1	ADEL	2014	248
1	ADEL	2015	294
1	ADEL	2016	237
1	ADEL	2017	209
1	ADEL	XXXX	11
1	ADELAIDE	1902	3
1	ADELAIDE	1908	3
1	ADELAIDE	1912	3
1	ADELAIDE	1913	3
1	ADELAIDE	1914	3
1	ADELAIDE	1915	4
1	ADELAIDE	1916	3
1	ADELAIDE	1917	3
1	ADELAIDE	1918	3
1	ADELAIDE	1920	3
1	ADELAIDE	1921	4
1	ADELAIDE	1922	6
1	ADELAIDE	1923	3
1	ADELAIDE	1924	7
1	ADELAIDE	1925	6
1	ADELAIDE	1926	6
1	ADELAIDE	1927	6
1	ADELAIDE	1928	5
1	ADELAIDE	1929	7
1	ADELAIDE	1930	6
1	ADELAIDE	1931	11
1	ADELAIDE	1932	3
1	ADELAIDE	1933	3
1	ADELAIDE	1934	7
1	ADELAIDE	1935	3
1	ADELAIDE	1936	5
1	ADELAIDE	1937	3
1	ADELAIDE	1938	3
1	ADELAIDE	1939	7
1	ADELAIDE	1940	5
1	ADELAIDE	1941	6
1	ADELAIDE	1942	5
1	ADELAIDE	1944	3
1	ADELAIDE	1945	7
1	ADELAIDE	1946	5
1	ADELAIDE	1947	3
1	ADELAIDE	1948	5
1	ADELAIDE	1949	8
1	ADELAIDE	1950	5
1	ADELAIDE	1951	4
1	ADELAIDE	1952	6
1	ADELAIDE	1953	5
1	ADELAIDE	1954	4
1	ADELAIDE	1955	6
1	ADELAIDE	1956	3
1	ADELAIDE	1957	4
1	ADELAIDE	1959	4
1	ADELAIDE	1961	4
1	ADELAIDE	1962	4
1	ADELAIDE	1963	4
1	ADELAIDE	1966	4
1	ADELAIDE	1969	3
1	ADELAIDE	1970	4
1	ADELAIDE	XXXX	27
1	ADELBERT	1901	4
1	ADELBERT	1903	3
1	ADELBERT	1905	4
1	ADELBERT	1907	5
1	ADELBERT	1909	3
1	ADELBERT	1920	4
1	ADELBERT	1923	5
1	ADELBERT	1924	3
1	ADELBERT	1930	3
1	ADELBERT	1937	3
1	ADELBERT	1938	4
1	ADELBERT	1956	3
1	ADELBERT	XXXX	73
1	ADELIN	1900	7
1	ADELIN	1901	8
1	ADELIN	1902	9
1	ADELIN	1903	4
1	ADELIN	1904	11
1	ADELIN	1905	4
1	ADELIN	1906	6
1	ADELIN	1907	9
1	ADELIN	1908	6
1	ADELIN	1909	9
1	ADELIN	1910	10
1	ADELIN	1911	9
1	ADELIN	1912	6
1	ADELIN	1914	6
1	ADELIN	1915	5
1	ADELIN	1918	3
1	ADELIN	1919	8
1	ADELIN	1920	7
1	ADELIN	1921	9
1	ADELIN	1922	7
1	ADELIN	1923	8
1	ADELIN	1924	8
1	ADELIN	1925	7
1	ADELIN	1926	7
1	ADELIN	1927	9
1	ADELIN	1928	7
1	ADELIN	1929	8
1	ADELIN	1930	10
1	ADELIN	1931	6
1	ADELIN	1932	4
1	ADELIN	1933	6
1	ADELIN	1934	6
1	ADELIN	1938	5
1	ADELIN	1939	3
1	ADELIN	1940	4
1	ADELIN	1947	3
1	ADELIN	1948	4
1	ADELIN	1949	3
1	ADELIN	1950	6
1	ADELIN	1951	5
1	ADELIN	1952	4
1	ADELIN	1956	3
1	ADELIN	1959	3
1	ADELIN	1962	4
1	ADELIN	1965	3
1	ADELIN	1970	3
1	ADELIN	1978	4
1	ADELIN	1980	5
1	ADELIN	1981	8
1	ADELIN	1982	9
1	ADELIN	1983	10
1	ADELIN	1984	11
1	ADELIN	1985	8
1	ADELIN	1986	14
1	ADELIN	1987	16
1	ADELIN	1988	23
1	ADELIN	1989	21
1	ADELIN	1990	22
1	ADELIN	1991	15
1	ADELIN	1992	13
1	ADELIN	1993	6
1	ADELIN	1994	14
1	ADELIN	1995	15
1	ADELIN	1996	12
1	ADELIN	1997	19
1	ADELIN	1998	18
1	ADELIN	1999	15
1	ADELIN	2000	7
1	ADELIN	2001	10
1	ADELIN	2002	10
1	ADELIN	2003	10
1	ADELIN	2004	8
1	ADELIN	2005	14
1	ADELIN	2006	11
1	ADELIN	2007	14
1	ADELIN	2008	13
1	ADELIN	2009	4
1	ADELIN	2010	9
1	ADELIN	2011	11
1	ADELIN	2012	9
1	ADELIN	2013	10
1	ADELIN	2014	8
1	ADELIN	2015	6
1	ADELIN	2016	8
1	ADELIN	2017	7
1	ADELIN	XXXX	43
1	ADELINO	1925	3
1	ADELINO	1930	3
1	ADELINO	1932	6
1	ADELINO	1934	4
1	ADELINO	1935	6
1	ADELINO	1936	4
1	ADELINO	1949	3
1	ADELINO	1961	3
1	ADELINO	1962	3
1	ADELINO	1963	4
1	ADELINO	1965	6
1	ADELINO	1966	8
1	ADELINO	1967	11
1	ADELINO	1968	19
1	ADELINO	1969	17
1	ADELINO	1970	22
1	ADELINO	1971	28
1	ADELINO	1972	15
1	ADELINO	1973	15
1	ADELINO	1974	10
1	ADELINO	1975	13
1	ADELINO	1976	14
1	ADELINO	1977	10
1	ADELINO	1978	9
1	ADELINO	1980	4
1	ADELINO	1981	7
1	ADELINO	1982	6
1	ADELINO	1983	6
1	ADELINO	1987	3
1	ADELINO	1994	3
1	ADELINO	1997	4
1	ADELINO	1999	3
1	ADELINO	2000	4
1	ADELINO	2001	6
1	ADELINO	2008	5
1	ADELINO	2016	3
1	ADELINO	XXXX	75
1	ADELIO	1958	3
1	ADELIO	1967	4
1	ADELIO	1969	3
1	ADELIO	1970	6
1	ADELIO	1971	4
1	ADELIO	1974	3
1	ADELIO	2004	3
1	ADELIO	2008	6
1	ADELIO	2010	5
1	ADELIO	2011	3
1	ADELIO	2014	4
1	ADELIO	2015	3
1	ADELIO	2016	4
1	ADELIO	XXXX	42
1	ADELMO	1928	3
1	ADELMO	1931	3
1	ADELMO	XXXX	29
1	ADELPHE	1902	3
1	ADELPHE	1913	3
1	ADELPHE	1976	3
1	ADELPHE	1997	3
1	ADELPHE	2009	3
1	ADELPHE	XXXX	55
1	ADELSON	1901	3
1	ADELSON	1902	3
1	ADELSON	1903	6
1	ADELSON	1904	6
1	ADELSON	1906	3
1	ADELSON	1908	6
1	ADELSON	1909	6
1	ADELSON	1910	4
1	ADELSON	1912	6
1	ADELSON	1916	7
1	ADELSON	1917	3
1	ADELSON	1918	3
1	ADELSON	1920	3
1	ADELSON	1922	6
1	ADELSON	1925	3
1	ADELSON	1930	4
1	ADELSON	2002	3
1	ADELSON	2005	3
1	ADELSON	2008	3
1	ADELSON	XXXX	57
1	ADEM	1972	3
1	ADEM	1974	3
1	ADEM	1975	4
1	ADEM	1976	14
1	ADEM	1977	17
1	ADEM	1978	22
1	ADEM	1979	23
1	ADEM	1980	30
1	ADEM	1981	26
1	ADEM	1982	31
1	ADEM	1983	29
1	ADEM	1984	46
1	ADEM	1985	37
1	ADEM	1986	38
1	ADEM	1987	28
1	ADEM	1988	27
1	ADEM	1989	37
1	ADEM	1990	53
1	ADEM	1991	46
1	ADEM	1992	35
1	ADEM	1993	51
1	ADEM	1994	65
1	ADEM	1995	43
1	ADEM	1996	63
1	ADEM	1997	54
1	ADEM	1998	78
1	ADEM	1999	92
1	ADEM	2000	86
1	ADEM	2001	93
1	ADEM	2002	151
1	ADEM	2003	159
1	ADEM	2004	188
1	ADEM	2005	235
1	ADEM	2006	291
1	ADEM	2007	321
1	ADEM	2008	364
1	ADEM	2009	394
1	ADEM	2010	419
1	ADEM	2011	542
1	ADEM	2012	648
1	ADEM	2013	652
1	ADEM	2014	751
1	ADEM	2015	754
1	ADEM	2016	766
1	ADEM	2017	752
1	ADEM	XXXX	11
1	ADEMAR	1912	3
1	ADEMAR	XXXX	43
1	ADEME	2001	4
1	ADEME	2003	4
1	ADEME	2004	5
1	ADEME	2005	8
1	ADEME	2006	13
1	ADEME	2007	18
1	ADEME	2008	21
1	ADEME	2009	10
1	ADEME	2010	9
1	ADEME	2011	11
1	ADEME	2012	10
1	ADEME	2013	5
1	ADEME	2014	9
1	ADEME	2015	8
1	ADEME	2016	6
1	ADEME	2017	3
1	ADEME	XXXX	6
1	ADEN	1994	3
1	ADEN	1995	3
1	ADEN	1997	5
1	ADEN	1998	3
1	ADEN	2000	6
1	ADEN	2001	7
1	ADEN	2003	4
1	ADEN	2004	6
1	ADEN	2005	3
1	ADEN	2006	9
1	ADEN	2007	10
1	ADEN	2008	13
1	ADEN	2009	23
1	ADEN	2010	21
1	ADEN	2011	23
1	ADEN	2012	26
1	ADEN	2013	37
1	ADEN	2014	60
1	ADEN	2015	60
1	ADEN	2016	81
1	ADEN	2017	85
1	ADEN	XXXX	18
1	ADEODAT	1901	3
1	ADEODAT	1904	4
1	ADEODAT	1905	4
1	ADEODAT	1908	3
1	ADEODAT	XXXX	16
1	ADERITO	1964	4
1	ADERITO	1966	4
1	ADERITO	1967	6
1	ADERITO	1968	5
1	ADERITO	1969	12
1	ADERITO	1970	5
1	ADERITO	1971	9
1	ADERITO	1972	12
1	ADERITO	1973	9
1	ADERITO	1974	10
1	ADERITO	1975	5
1	ADERITO	1976	8
1	ADERITO	1977	7
1	ADERITO	1979	5
1	ADERITO	XXXX	19
1	ADHAM	1985	4
1	ADHAM	1990	3
1	ADHAM	1991	4
1	ADHAM	1992	4
1	ADHAM	1995	4
1	ADHAM	1996	4
1	ADHAM	1999	11
1	ADHAM	2000	19
1	ADHAM	2001	16
1	ADHAM	2002	6
1	ADHAM	2003	6
1	ADHAM	2004	10
1	ADHAM	2005	10
1	ADHAM	2006	10
1	ADHAM	2007	15
1	ADHAM	2008	13
1	ADHAM	2009	9
1	ADHAM	2010	15
1	ADHAM	2011	17
1	ADHAM	2012	24
1	ADHAM	2013	27
1	ADHAM	2014	20
1	ADHAM	2015	16
1	ADHAM	2016	14
1	ADHAM	2017	20
1	ADHAM	XXXX	12
1	ADHAN	2005	3
1	ADHAN	2008	6
1	ADHAN	2010	3
1	ADHAN	2012	7
1	ADHAN	2013	11
1	ADHAN	2014	16
1	ADHAN	2015	7
1	ADHAN	2016	12
1	ADHAN	2017	20
1	ADHAN	XXXX	6
1	ADHEM	1990	3
1	ADHEM	2002	3
1	ADHEM	2012	6
1	ADHEM	2013	9
1	ADHEM	2014	5
1	ADHEM	2015	3
1	ADHEM	2016	5
1	ADHEM	XXXX	22
1	ADHEMAR	1900	5
1	ADHEMAR	1901	6
1	ADHEMAR	1902	4
1	ADHEMAR	1903	7
1	ADHEMAR	1904	8
1	ADHEMAR	1905	4
1	ADHEMAR	1906	7
1	ADHEMAR	1908	9
1	ADHEMAR	1909	5
1	ADHEMAR	1910	5
1	ADHEMAR	1911	5
1	ADHEMAR	1912	6
1	ADHEMAR	1913	5
1	ADHEMAR	1914	4
1	ADHEMAR	1915	4
1	ADHEMAR	1916	5
1	ADHEMAR	1918	4
1	ADHEMAR	1919	6
1	ADHEMAR	1920	3
1	ADHEMAR	1921	4
1	ADHEMAR	1923	6
1	ADHEMAR	1924	4
1	ADHEMAR	1932	3
1	ADHEMAR	1934	3
1	ADHEMAR	2002	6
1	ADHEMAR	XXXX	51
1	ADHEN	2009	4
1	ADHEN	2013	7
1	ADHEN	2015	9
1	ADHEN	2016	5
1	ADHEN	2017	9
1	ADHEN	XXXX	11
1	ADI	1993	3
1	ADI	1997	3
1	ADI	2002	3
1	ADI	2005	3
1	ADI	2006	3
1	ADI	2010	4
1	ADI	2011	6
1	ADI	2013	6
1	ADI	2015	7
1	ADI	2016	6
1	ADI	2017	3
1	ADI	XXXX	36
1	ADIB	1973	3
1	ADIB	1979	3
1	ADIB	1981	8
1	ADIB	1984	4
1	ADIB	1985	7
1	ADIB	1986	4
1	ADIB	1988	4
1	ADIB	1989	4
1	ADIB	1991	9
1	ADIB	1992	8
1	ADIB	1993	4
1	ADIB	1994	4
1	ADIB	1995	5
1	ADIB	1996	4
1	ADIB	1997	5
1	ADIB	1999	4
1	ADIB	2000	10
1	ADIB	2001	8
1	ADIB	2002	10
1	ADIB	2003	6
1	ADIB	2004	11
1	ADIB	2005	15
1	ADIB	2006	18
1	ADIB	2007	20
1	ADIB	2008	10
1	ADIB	2009	17
1	ADIB	2010	26
1	ADIB	2011	21
1	ADIB	2012	28
1	ADIB	2013	19
1	ADIB	2014	22
1	ADIB	2015	32
1	ADIB	2016	26
1	ADIB	2017	21
1	ADIB	XXXX	24
1	ADIEL	2008	4
1	ADIEL	2014	3
1	ADIEL	2015	3
1	ADIEL	XXXX	23
1	ADIL	1971	6
1	ADIL	1972	9
1	ADIL	1973	16
1	ADIL	1974	35
1	ADIL	1975	34
1	ADIL	1976	60
1	ADIL	1977	97
1	ADIL	1978	126
1	ADIL	1979	121
1	ADIL	1980	147
1	ADIL	1981	128
1	ADIL	1982	132
1	ADIL	1983	105
1	ADIL	1984	96
1	ADIL	1985	116
1	ADIL	1986	101
1	ADIL	1987	96
1	ADIL	1988	96
1	ADIL	1989	89
1	ADIL	1990	83
1	ADIL	1991	88
1	ADIL	1992	95
1	ADIL	1993	78
1	ADIL	1994	99
1	ADIL	1995	91
1	ADIL	1996	92
1	ADIL	1997	85
1	ADIL	1998	109
1	ADIL	1999	126
1	ADIL	2000	107
1	ADIL	2001	106
1	ADIL	2002	112
1	ADIL	2003	135
1	ADIL	2004	122
1	ADIL	2005	108
1	ADIL	2006	118
1	ADIL	2007	125
1	ADIL	2008	134
1	ADIL	2009	146
1	ADIL	2010	145
1	ADIL	2011	164
1	ADIL	2012	141
1	ADIL	2013	149
1	ADIL	2014	145
1	ADIL	2015	136
1	ADIL	2016	133
1	ADIL	2017	146
1	ADIL	XXXX	6
1	ADILE	1975	10
1	ADILE	1976	10
1	ADILE	1977	11
1	ADILE	1978	20
1	ADILE	1979	17
1	ADILE	1980	22
1	ADILE	1981	24
1	ADILE	1982	16
1	ADILE	1983	13
1	ADILE	1984	15
1	ADILE	1985	14
1	ADILE	1986	12
1	ADILE	1987	14
1	ADILE	1988	5
1	ADILE	1989	10
1	ADILE	1990	8
1	ADILE	1991	8
1	ADILE	1992	7
1	ADILE	1993	8
1	ADILE	1994	6
1	ADILE	1999	3
1	ADILE	2000	3
1	ADILE	2001	4
1	ADILE	2003	3
1	ADILE	2004	5
1	ADILE	2006	3
1	ADILE	2007	3
1	ADILE	2014	3
1	ADILE	XXXX	17
1	ADILLE	1981	3
1	ADILLE	XXXX	20
1	ADILSON	1981	4
1	ADILSON	1987	4
1	ADILSON	1988	4
1	ADILSON	1992	4
1	ADILSON	1998	3
1	ADILSON	2001	3
1	ADILSON	2003	4
1	ADILSON	2005	5
1	ADILSON	2006	6
1	ADILSON	2007	3
1	ADILSON	2008	7
1	ADILSON	2009	4
1	ADILSON	2010	3
1	ADILSON	2011	3
1	ADILSON	2013	3
1	ADILSON	2016	3
1	ADILSON	XXXX	33
1	ADIM	2003	3
1	ADIM	2005	4
1	ADIM	2013	4
1	ADIM	2014	7
1	ADIM	2015	4
1	ADIM	2016	6
1	ADIM	XXXX	27
1	ADIN	2002	3
1	ADIN	2006	5
1	ADIN	2008	7
